st_model,embedding,classifier,doc
mdl_robertav3,ds_count,cl_dense,I'm having reigstration issues
mdl_robertav3,ds_count,cl_dense,"could u check my ibll, please?"
mdl_robertav3,ds_count,cl_dense,"please, ask an agent for information about my fucking invoice"
mdl_robertav3,ds_count,cl_dense,"i want to check my invopice, what can i do?"
mdl_robertav3,ds_count,cl_dense,can u ask an agent for information about obtaining an innvoice?
mdl_robertav3,ds_count,cl_dense,i wanna cancwl my online account
mdl_robertav3,ds_count,cl_dense,terll me if I could request an invice
mdl_robertav3,ds_count,cl_dense,I want to know how to chasnge my prchase
mdl_robertav3,ds_count,cl_dense,can you tell me how long the delivery takes?
mdl_robertav3,ds_count,cl_dense,i wanna change to another cacount
mdl_robertav3,ds_rand,cl_dense,"I need an acxcount, what can I do?"
mdl_robertav3,ds_rand,cl_dense,I can't find my bklls and I want to check them
mdl_robertav3,ds_rand,cl_dense,i want to know how to nodify my order
mdl_robertav3,ds_rand,cl_dense,"please, can you ask an agent how to xwitch to another fucking user accoun?"
mdl_robertav3,ds_rand,cl_dense,"I want to make a pucrhase, what can I do?"
mdl_robertav3,ds_rand,cl_dense,where do I check your refund poilcy?
mdl_robertav3,ds_rand,cl_dense,where canI seemy bill?
mdl_robertav3,ds_rand,cl_dense,"I'm happy with the service, I need help filing a cdomment"
mdl_robertav3,ds_rand,cl_dense,I need help vieing my invoices
mdl_robertav3,ds_rand,cl_dense,"i wanna check your money back pooicy, what should i do,please?"
mdl_robertav3,ds_rand,cl_dense,where to see my bgill
mdl_robertav3,ds_rand,cl_dense,I waznt to cancel  purchase
mdl_robertav3,ds_rand,cl_dense,"id like to get a rebund, could u help me?"
mdl_robertav3,ds_rand,cl_dense,"can u ask an agent to cancel a fucking purchase, please?"
mdl_robertav3,ds_rand,cl_dense,"I want to trfack my order, can you tell me how to do it?"
mdl_robertav3,ds_rand,cl_dense,"I can't find ny nills, can you check them?"
mdl_robertav3,ds_rand,cl_dense,I want to know how to chasnge my prchase
mdl_robertav3,ds_rand,cl_dense,"i wanna submit a compalint for a service, what can i do?"
mdl_robertav3,ds_rand,cl_dense,when will my tickket arrive ?
mdl_robertav3,ds_rand,cl_dense,"i wanna lodge an poinion, what can i do?"
mdl_robertav3,ds_rand,cl_dense,how can I obtyain some bills?
mdl_robertav3,ds_zeros,cl_dense,how to see ky invoice
mdl_robertav3,ds_zeros,cl_dense,sho me my invoices
mdl_robertav3,ds_zeros,cl_dense,I need help making an ofder
mdl_robertav3,ds_zeros,cl_dense,ask an agent to provide information about my invoice
mdl_robertav3,ds_zeros,cl_dense,"I need a reund, obtain one"
mdl_robertav3,ds_zeros,cl_dense,"id like to get a rebund, could u help me?"
mdl_robertav3,ds_zeros,cl_dense,i wanna cancwl my online account
mdl_robertav3,ds_zeros,cl_dense,"ask an agent if i could cancel a purchase, please"
mdl_robertav3,ds_zeros,cl_dense,"I'm happy with the service, I need help filing a cdomment"
mdl_robertav3,ds_zeros,cl_dense,"ask an agent if I could report a fucking problem paiyng, please"
mdl_robertav3,ds_zeros,cl_dense,check my invoice
mdl_robertav3,ds_zeros,cl_dense,"I want to ask for informatrion about seeing a ill, please"
mdl_robertav3,ds_zeros,cl_dense,tell me where I can see abill
mdl_robertav3,ds_zeros,cl_dense,"i need an onlien account, can u help me?"
mdl_robertav3,ds_zeros,cl_dense,help me make a purchase
mdl_sentencet5,ds_st,cl_dense,"can u ask an agent if i could check ym inovices, please?"
mdl_sentencet5,ds_st,cl_dense,"can u ask an agent to cancel a fucking purchase, please?"
mdl_sentencet5,ds_st,cl_dense,how to see ky invoice
mdl_sentencet5,ds_st,cl_dense,"please, ask an agent for information about my fucking invoice"
mdl_sentencet5,ds_st,cl_dense,"please, ask an agent how i can cancel an order"
mdl_sentencet5,ds_st,cl_dense,where can I view the cacnellatio fees?
mdl_sentencet5,ds_st,cl_dense,where can I set up my shkpping address?
mdl_sentencet5,ds_st,cl_dense,when will my tickket arrive ?
mdl_sentencet5,ds_st,cl_dense,"can you ask an agent to check their fucking payment options, please?"
mdl_sentencet5,ds_st,cl_dense,ask an agent for information about my bills
mdl_sentencet5,ds_st,cl_dense,I found iwsues while creating an account
mdl_sentencet5,ds_st,cl_dense,check your payment methods
mdl_sentencet5,ds_st,cl_dense,"can u find information about the xancrllation fee, please?"
mdl_sentencet5,ds_st,cl_dense,ask an agent whee to check the delivery otions
mdl_sentencet5,ds_st,cl_dense,I'm trying to regiter but I can't
mdl_sentencet5,ds_st,cl_dense,"i wanna submit a compalint for a service, what can i do?"
mdl_sentencet5,ds_st,cl_dense,"can u ask an agent how i could set up my fucking shipping address, please?"
mdl_sentencet5,ds_st,cl_dense,"i wanna know the sttus of my fefund, how could i track it?"
mdl_sentencet5,ds_st,cl_dense,"i want to check the optrions for delivery, what do i have to do?"
mdl_sentencet5,ds_tfidf,cl_dense,"i wanna know the sttus of my fefund, how could i track it?"
mdl_sentencet5,ds_tfidf,cl_dense,I want to know how to chasnge my prchase
mdl_sentencet5,ds_tfidf,cl_dense,can you tell me if I can get a biol?
mdl_sentencet5,ds_tfidf,cl_dense,"please, ask an agent how i can cancel an order"
mdl_sentencet5,ds_tfidf,cl_dense,"I need help checking your fucking payment methods, please"
mdl_sentencet5,ds_tfidf,cl_dense,"could you show me information about my fucking bill, please?"
mdl_sentencet5,ds_tfidf,cl_dense,"I want to trfack my order, can you tell me how to do it?"
mdl_sentencet5,ds_tfidf,cl_dense,I need help making an ofder
mdl_sentencet5,ds_tfidf,cl_dense,I'm interested in your reimbursement polivy
mdl_sentencet5,ds_tfidf,cl_dense,can you show me the delivery perod for my ticket?
mdl_sentencet5,ds_tfidf,cl_dense,how can i file a consumer complsint for a service?
mdl_sentencet5,ds_tfidf,cl_dense,"I want to submit a consumer complint for a service, what should I do?"
mdl_sentencet5,ds_tfidf,cl_dense,how do I make a consumer complpaint?
mdl_sentencet5,ds_tfidf,cl_dense,I want to know where I can receive the newsletyter
mdl_sentencet5,ds_count,cl_dense,I found issus registering
mdl_sentencet5,ds_count,cl_dense,ask an agent how I can make an fucking complant
mdl_sentencet5,ds_count,cl_dense,ask an agent if I could set up my shipping address
mdl_sentencet5,ds_count,cl_dense,"can you ask an agent to check their fucking payment options, please?"
mdl_sentencet5,ds_count,cl_dense,i want to remoe my account
mdl_sentencet5,ds_count,cl_dense,ask an agent if I could see the fuckig cancdllation fee
mdl_sentencet5,ds_count,cl_dense,"could you show me information about my fucking bill, please?"
mdl_sentencet5,ds_count,cl_dense,ask an agent if i can see some biols
mdl_sentencet5,ds_count,cl_dense,"could u check my ibll, please?"
mdl_sentencet5,ds_count,cl_dense,"i wanna see the potions for delivwry, can u help me?"
mdl_sentencet5,ds_count,cl_dense,"ask an agent if i could cancel a purchase, please"
mdl_sentencet5,ds_count,cl_dense,"i want to check my invopice, what can i do?"
mdl_sentencet5,ds_count,cl_dense,"I want to trfack my order, can you tell me how to do it?"
mdl_sentencet5,ds_count,cl_dense,how to see ky invoice
mdl_sentencet5,ds_count,cl_dense,ask an agent hhow long the delivery takes
mdl_sentencet5,ds_count,cl_dense,where can I set up my shkpping address?
mdl_sentencet5,ds_count,cl_dense,when will my tickket arrive ?
mdl_sentencet5,ds_count,cl_dense,"i want to obtain an invooice, can you tell me how to do it?"
mdl_sentencet5,ds_count,cl_dense,"can u ask an agent to cancel a fucking purchase, please?"
mdl_sentencet5,ds_count,cl_dense,chdck my invoices
mdl_sentencet5,ds_rand,cl_dense,can I checkmy biklls?
mdl_sentencet5,ds_rand,cl_dense,how can i file a consumer complsint for a service?
mdl_sentencet5,ds_rand,cl_dense,"I want to submit a consumer complint for a service, what should I do?"
mdl_sentencet5,ds_rand,cl_dense,I want to request an nivoice
mdl_sentencet5,ds_rand,cl_dense,"i wanna know the sttus of my fefund, how could i track it?"
mdl_sentencet5,ds_rand,cl_dense,"please, can u ask an agent where i could heck my bill?"
mdl_sentencet5,ds_rand,cl_dense,ask an agent whee to check the delivery otions
mdl_sentencet5,ds_rand,cl_dense,I waznt to cancel  purchase
mdl_sentencet5,ds_rand,cl_dense,"could you ask an agent about my fucking bill, please?"
mdl_sentencet5,ds_rand,cl_dense,"I lst my inviices, what can I do to check them?"
mdl_sentencet5,ds_rand,cl_dense,ask an agent how to check the status of my reimbrsement
mdl_sentencet5,ds_zeros,cl_dense,I need help vieing my invoices
mdl_sentencet5,ds_zeros,cl_dense,I need help making an ofder
mdl_sentencet5,ds_zeros,cl_dense,ask an agent if I could see the fuckig cancdllation fee
mdl_sentencet5,ds_zeros,cl_dense,when will my tickket arrive ?
mdl_sentencet5,ds_zeros,cl_dense,ocntact a persn
mdl_sentencet5,ds_zeros,cl_dense,can u ask an agent to make a purchase?
mdl_sentencet5,ds_zeros,cl_dense,"i wanna see some invoicse, can you tell me how to do it?"
mdl_sentencet5,ds_zeros,cl_dense,I waznt to cancel  purchase
mdl_sentencet5,ds_zeros,cl_dense,I need help checking your apyment options
mdl_sentencet5,ds_zeros,cl_dense,"please, could you ask an agent to get a reimbusement?"
mdl_sentencet5,ds_zeros,cl_dense,i want to know how to nodify my order
mdl_sentencet5,ds_zeros,cl_dense,"can u ask an agent how i could set up my fucking shipping address, please?"
mdl_sentencet5,ds_zeros,cl_dense,ask an agent if I can place a fucking order
mdl_sentencet5,ds_zeros,cl_dense,"can u find information about the xancrllation fee, please?"
mdl_distilrobertav1,ds_st,cl_conv,"please, ask an agent if i could make a purchase"
mdl_distilrobertav1,ds_st,cl_conv,I found iwsues while creating an account
mdl_distilrobertav1,ds_st,cl_conv,can u ask an agent if i can place an order?
mdl_distilrobertav1,ds_st,cl_conv,I'm having issues creating a acount
mdl_distilrobertav1,ds_st,cl_conv,how do I make a complaimt?
mdl_distilrobertav1,ds_st,cl_conv,check your payment options
mdl_distilrobertav1,ds_st,cl_conv,I want to know where I can chedk my delivery
mdl_distilrobertav1,ds_st,cl_conv,where can I modify my shippinmg address?
mdl_distilrobertav1,ds_st,cl_conv,"I want to se my invoice, what do I have to do?"
mdl_distilrobertav1,ds_st,cl_conv,how do I make a consumer complpaint?
mdl_distilrobertav1,ds_st,cl_conv,where can I set up my shkpping address?
mdl_distilrobertav1,ds_st,cl_conv,tell me about changing my ourchase
mdl_distilrobertav1,ds_st,cl_conv,"could u ask an agent if i could view their apyment methods, please?"
mdl_distilrobertav1,ds_st,cl_conv,ask an agent how I can make an fucking complant
mdl_distilrobertav1,ds_st,cl_conv,Ifound an issue creating an account
mdl_distilrobertav1,ds_tfidf,cl_conv,"ask an agent how to see their fucking refund poliyc, please"
mdl_distilrobertav1,ds_tfidf,cl_conv,tell mr about seeing an invoice
mdl_distilrobertav1,ds_tfidf,cl_conv,"I want totrack my purchase, what do I have to do ?"
mdl_distilrobertav1,ds_tfidf,cl_conv,"I need an acxcount, what can I do?"
mdl_distilrobertav1,ds_tfidf,cl_conv,"can u ask an agent to cancel a fucking purchase, please?"
mdl_distilrobertav1,ds_tfidf,cl_conv,show me my invouce
mdl_distilrobertav1,ds_tfidf,cl_conv,ask an agent fi I get an full refund in case I cancel my ticket
mdl_distilrobertav1,ds_tfidf,cl_conv,can u ask an agent whats their reimbursement oplicy?
mdl_distilrobertav1,ds_tfidf,cl_conv,"I want a refumd, can I request one?"
mdl_distilrobertav1,ds_tfidf,cl_conv,can u ask an agent if i can place an order?
mdl_distilrobertav1,ds_tfidf,cl_conv,ask an agent if I could see the fuckig cancdllation fee
mdl_distilrobertav1,ds_tfidf,cl_conv,where to see my bgill
mdl_distilrobertav1,ds_tfidf,cl_conv,"I wolud like to see my bill, hat can I do?"
mdl_distilrobertav1,ds_tfidf,cl_conv,"I can't find ny nills, can you check them?"
mdl_distilrobertav1,ds_tfidf,cl_conv,tell em how to see an invoice
mdl_distilrobertav1,ds_tfidf,cl_conv,ask an agent whee to check the delivery otions
mdl_distilrobertav1,ds_tfidf,cl_conv,how does the refund process work?
mdl_distilrobertav1,ds_count,cl_conv,when will my tickket arrive ?
mdl_distilrobertav1,ds_count,cl_conv,can I checkmy biklls?
mdl_distilrobertav1,ds_count,cl_conv,where to see my bgill
mdl_distilrobertav1,ds_count,cl_conv,i need help seeing an invboice
mdl_distilrobertav1,ds_count,cl_conv,id like to see my bill
mdl_distilrobertav1,ds_count,cl_conv,"id like to get a rebund, could u help me?"
mdl_distilrobertav1,ds_count,cl_conv,I'm having an issaue opening an account
mdl_distilrobertav1,ds_count,cl_conv,ask an agent fi I get an full refund in case I cancel my ticket
mdl_distilrobertav1,ds_count,cl_conv,terll me if I could request an invice
mdl_distilrobertav1,ds_count,cl_conv,can u ask an agent if i can place an order?
mdl_distilrobertav1,ds_count,cl_conv,i wanna cancwl my online account
mdl_distilrobertav1,ds_count,cl_conv,can you show me the delivery perod for my ticket?
mdl_distilrobertav1,ds_count,cl_conv,"i wanna see the potions for delivwry, can u help me?"
mdl_distilrobertav1,ds_count,cl_conv,I need inforation about my bill
mdl_distilrobertav1,ds_count,cl_conv,"I want to file a fucking coment for a service, could you help me?"
mdl_distilrobertav1,ds_count,cl_conv,ask an agent how to check the status of my reimbrsement
mdl_distilrobertav1,ds_count,cl_conv,I need help making an ofder
mdl_distilrobertav1,ds_count,cl_conv,I want to know where I can chedk my delivery
mdl_distilrobertav1,ds_count,cl_conv,"please, ask an agent if i could make a purchase"
mdl_distilrobertav1,ds_count,cl_conv,information about midifying y purchase
mdl_distilrobertav1,ds_count,cl_conv,"I want to submit a consumer complint for a service, what should I do?"
mdl_distilrobertav1,ds_count,cl_conv,"I want to check the delievry options, what should I do?"
mdl_distilrobertav1,ds_count,cl_conv,"I want to trfack my order, can you tell me how to do it?"
mdl_distilrobertav1,ds_rand,cl_conv,where canI seemy bill?
mdl_distilrobertav1,ds_rand,cl_conv,i need help seeing an invboice
mdl_distilrobertav1,ds_rand,cl_conv,"I want to check the delievry options, what should I do?"
mdl_distilrobertav1,ds_rand,cl_conv,can you give me information about my fucking invoice?
mdl_distilrobertav1,ds_rand,cl_conv,"I can't find ny nills, can you check them?"
mdl_distilrobertav1,ds_rand,cl_conv,"I would like to make a fucking order, can you help me?"
mdl_distilrobertav1,ds_rand,cl_conv,I need help checking your apyment options
mdl_distilrobertav1,ds_rand,cl_conv,"I want to trfack my order, can you tell me how to do it?"
mdl_distilrobertav1,ds_rand,cl_conv,I found issus registering
mdl_distilrobertav1,ds_rand,cl_conv,I need help tracking ym redfund
mdl_distilrobertav1,ds_rand,cl_conv,i want to know how to nodify my order
mdl_distilrobertav1,ds_rand,cl_conv,"I wolud like to see my bill, hat can I do?"
mdl_distilrobertav1,ds_rand,cl_conv,"I want totrack my purchase, what do I have to do ?"
mdl_distilrobertav1,ds_rand,cl_conv,how to view the options for delivry
mdl_distilrobertav1,ds_rand,cl_conv,"i wanna submit a ocmplaint for a service, what should i do?"
mdl_distilrobertav1,ds_rand,cl_conv,"I want to change my purtchase, tell me how I can do it"
mdl_distilrobertav1,ds_rand,cl_conv,"please, can u ask an agent where i could heck my bill?"
mdl_distilrobertav1,ds_rand,cl_conv,could u ask an agent for information about the fucking delivery period?
mdl_distilrobertav1,ds_rand,cl_conv,"I want to lodge a rview, can you help me?"
mdl_distilrobertav1,ds_rand,cl_conv,how do I cancle a purchase?
mdl_distilrobertav1,ds_rand,cl_conv,how to change to another rpofile
mdl_distilrobertav1,ds_zeros,cl_conv,ask an agent how to check the status of my reimbrsement
mdl_distilrobertav1,ds_zeros,cl_conv,I had an isue when trying to open an account
mdl_distilrobertav1,ds_zeros,cl_conv,"I want a refumd, can I request one?"
mdl_distilrobertav1,ds_zeros,cl_conv,ocntact a persn
mdl_distilrobertav1,ds_zeros,cl_conv,"I want to file a fucking coment for a service, could you help me?"
mdl_distilrobertav1,ds_zeros,cl_conv,"can you ask an agent to check their fucking payment options, please?"
mdl_distilrobertav1,ds_zeros,cl_conv,I found iwsues while creating an account
mdl_distilrobertav1,ds_zeros,cl_conv,I found issus registering
mdl_distilrobertav1,ds_zeros,cl_conv,I want to know how long refunds take
mdl_distilrobertav1,ds_zeros,cl_conv,can I change my profile?
mdl_distilrobertav1,ds_zeros,cl_conv,ask an agent how I can make an fucking complant
mdl_distilrobertav1,ds_zeros,cl_conv,I need help checking your apyment options
mdl_distilrobertav1,ds_zeros,cl_conv,check your payment methods
mdl_distilrobertav1,ds_zeros,cl_conv,how to change to another rpofile
mdl_distilrobertav1,ds_zeros,cl_conv,where can I modify my shippinmg address?
mdl_distilrobertav1,ds_zeros,cl_conv,i want to know how to nodify my order
mdl_distilrobertav1,ds_zeros,cl_conv,I'm having an issaue opening an account
mdl_distilrobertav1,ds_zeros,cl_conv,"can u ask an agent if i could switch to aqnother account, please?"
mdl_distilrobertav1,ds_zeros,cl_conv,"I want to change my purtchase, tell me how I can do it"
mdl_distilrobertav1,ds_zeros,cl_conv,ask an agent to provide information about my invoice
mdl_distilrobertav1,ds_zeros,cl_conv,"could u check my ibll, please?"
mdl_micse,ds_st,cl_conv,"please, could u ask an agent how I can see an invoice?"
mdl_micse,ds_st,cl_conv,"I would like to see my bill, could you help me?"
mdl_micse,ds_st,cl_conv,how could I update my fucking profile?
mdl_micse,ds_st,cl_conv,I'm having an issue creating a profile
mdl_micse,ds_st,cl_conv,I need information about seeing abill
mdl_micse,ds_st,cl_conv,"please, can u ask an aget where i can dselete my account?"
